ID,predicted_price
PU-2454,1.801391305
PU-2455,1.602358696
PU-2456,2.595062834
PU-2457,2.946160071
PU-2458,5.527866369
PU-2459,1.286806875
PU-2460,4.520159679
PU-2461,1.412255117
PU-2462,1.158450938
PU-2463,0.954938077
PU-2464,3.221087195
PU-2465,2.292517733
PU-2466,3.253270842
PU-2467,1.975933257
PU-2468,1.681309401
PU-2469,1.45738621
PU-2470,4.365112858
PU-2471,2.04145367
PU-2472,1.537984523
PU-2473,2.002493662
PU-2474,0.813083264
PU-2475,0.970382444
PU-2476,1.475313348
PU-2477,4.383876618
PU-2478,2.338406615
PU-2479,2.616086416
PU-2480,1.007737726
PU-2481,1.06776094
PU-2482,0.785795757
PU-2483,2.128064032
PU-2484,1.099598286
PU-2485,0.913447536
PU-2486,3.313606266
PU-2487,2.01472067
PU-2488,1.350654282
PU-2489,2.551432516
PU-2490,1.128183783
PU-2491,1.484497689
PU-2492,1.859368866
PU-2493,1.777436338
PU-2494,1.368681049
PU-2495,1.92473552
PU-2496,1.696995738
PU-2497,2.380040992
PU-2498,1.179990555
PU-2499,4.458887817
PU-2500,1.120983654
PU-2501,1.093183019
PU-2502,2.68970688
PU-2503,2.10787039
PU-2504,1.714991678
PU-2505,1.29160484
PU-2506,2.139466654
PU-2507,2.644187876
PU-2508,2.01303027
PU-2509,1.513334208
PU-2510,1.293610085
PU-2511,1.797065304
PU-2512,1.99189764
PU-2513,3.745913308
PU-2514,1.482867264
PU-2515,2.050525023
PU-2516,2.078584295
PU-2517,1.412874977
PU-2518,3.587973176
PU-2519,2.333528117
PU-2520,2.396408887
PU-2521,1.354674007
PU-2522,1.586270495
PU-2523,1.505870404
PU-2524,2.796253334
PU-2525,1.699672313
PU-2526,2.977142345
PU-2527,1.097098584
PU-2528,3.74044994
PU-2529,0.999328498
PU-2530,1.056480742
PU-2531,4.320588181
PU-2532,1.28773363
PU-2533,1.528448377
PU-2534,1.061466367
PU-2535,1.896702834
PU-2536,2.273712914
PU-2537,1.142410571
PU-2538,0.97478178
PU-2539,3.729218866
PU-2540,4.557514479
PU-2541,1.541704416
PU-2542,1.577667827
PU-2543,1.989305551
PU-2544,0.804716477
PU-2545,1.001982685
PU-2546,1.167886263
PU-2547,1.011551239
PU-2548,2.459063774
PU-2549,2.088698035
PU-2550,1.644640303
PU-2551,1.917155736
PU-2552,1.975225037
PU-2553,1.83094876
PU-2554,2.190098327
PU-2555,1.077053461
PU-2556,1.654666555
PU-2557,1.326331236
PU-2558,0.960992162
PU-2559,3.24823751
PU-2560,1.643895433
PU-2561,1.707871043
PU-2562,1.422876732
PU-2563,2.025994072
PU-2564,3.861097696
PU-2565,1.236983498
PU-2566,1.970697141
PU-2567,1.772800981
PU-2568,1.705531
PU-2569,2.688789685
PU-2570,0.805556913
PU-2571,1.410383055
PU-2572,0.971140034
PU-2573,1.675760485
PU-2574,0.855254092
PU-2575,1.893941059
PU-2576,0.869192511
PU-2577,3.033503882
PU-2578,1.365475262
PU-2579,2.7658309
PU-2580,3.257748424
PU-2581,2.190848149
PU-2582,2.352413273
PU-2583,1.702461076
PU-2584,2.623789329
PU-2585,2.259901766
PU-2586,2.027696935
PU-2587,1.437040431
PU-2588,1.052475853
PU-2589,1.047577202
PU-2590,0.949264289
PU-2591,4.747165684
PU-2592,1.066825159
PU-2593,3.398978829
PU-2594,2.272742755
PU-2595,5.34343858
PU-2596,1.586010303
PU-2597,1.942545403
PU-2598,0.814221205
PU-2599,1.70705616
PU-2600,2.346387573
PU-2601,4.340114567
PU-2602,1.384769095
PU-2603,0.943334084
PU-2604,1.204345207
PU-2605,1.333388652
PU-2606,1.539655002
PU-2607,2.934661967
PU-2608,1.787839617
PU-2609,1.549802117
PU-2610,3.970490742
PU-2611,1.296594576
PU-2612,1.649027994
PU-2613,2.802253781
PU-2614,1.521531488
PU-2615,2.105340767
PU-2616,1.244837644
PU-2617,1.706828959
PU-2618,1.332981054
PU-2619,4.206276159
PU-2620,1.406327682
PU-2621,1.870337897
PU-2622,1.598391436
PU-2623,3.477523055
PU-2624,2.465513662
PU-2625,1.305966944
PU-2626,2.57602394
PU-2627,1.71487465
PU-2628,2.176018392
PU-2629,2.101645712
PU-2630,1.688289569
PU-2631,3.269540664
PU-2632,1.486446239
PU-2633,4.218850772
PU-2634,3.011274288
PU-2635,2.453299699
PU-2636,3.695216475
PU-2637,2.123544307
PU-2638,3.441003
PU-2639,3.22981147
PU-2640,2.471288144
PU-2641,4.166327701
PU-2642,1.105985834
PU-2643,2.778945574
PU-2644,1.716970435
PU-2645,1.754955121
PU-2646,1.32234241
PU-2647,1.470270367
PU-2648,1.559360976
PU-2649,1.568058523
PU-2650,1.61775782
PU-2651,2.153822234
PU-2652,1.110370789
PU-2653,1.584709582
PU-2654,1.203132824
PU-2655,1.642554228
PU-2656,1.900245286
PU-2657,1.953554303
PU-2658,1.229749443
PU-2659,1.089311441
PU-2660,1.374814787
PU-2661,1.452123172
PU-2662,1.90680581
PU-2663,1.823874432
PU-2664,0.951127956
PU-2665,2.47424132
PU-2666,1.643081337
PU-2667,2.363021475
PU-2668,1.882352021
PU-2669,1.647266564
PU-2670,2.686511523
PU-2671,2.723693517
PU-2672,5.685592177
PU-2673,1.448730688
PU-2674,1.88635755
PU-2675,2.685832466
PU-2676,0.913542805
PU-2677,1.554980752
PU-2678,0.871565514
PU-2679,3.917557035
PU-2680,1.766119281
PU-2681,1.70970077
PU-2682,4.713008898
PU-2683,1.841212046
PU-2684,1.240243685
PU-2685,2.777154252
PU-2686,1.213092414
PU-2687,2.184438917
PU-2688,1.747801028
PU-2689,2.219594595
PU-2690,1.550182409
PU-2691,1.89623371
PU-2692,1.083168495
PU-2693,1.375321576
PU-2694,2.012638267
PU-2695,1.414553147
PU-2696,1.226639763
PU-2697,1.282151427
PU-2698,2.699229586
PU-2699,1.13738186
PU-2700,3.716546433
PU-2701,1.951520487
PU-2702,2.629264072
PU-2703,2.706159006
PU-2704,1.643672139
PU-2705,0.874873461
PU-2706,2.424303577
PU-2707,0.819831425
PU-2708,1.507550811
PU-2709,1.987497032
PU-2710,3.544235699
PU-2711,1.976016246
PU-2712,0.987985191
PU-2713,1.396686997
PU-2714,1.72279867
PU-2715,1.036532459
PU-2716,2.673870871
PU-2717,0.868322369
PU-2718,4.907927596
PU-2719,1.382111253
PU-2720,2.324115411
PU-2721,1.018302655
PU-2722,3.06199416
PU-2723,0.831583391
PU-2724,1.07567228
PU-2725,1.338964528
PU-2726,1.555114103
PU-2727,2.539626283
PU-2728,1.602913912
PU-2729,1.349540549
PU-2730,1.358353369
PU-2731,2.305875753
PU-2732,1.516250473
PU-2733,1.974177231
PU-2734,2.458532756
PU-2735,1.649964145
PU-2736,1.944803314
PU-2737,2.317518936
PU-2738,1.26453845
PU-2739,0.894598765
PU-2740,1.885786472
PU-2741,1.475791428
PU-2742,1.231161239
PU-2743,1.54264758
PU-2744,1.208690627
PU-2745,1.436635143
PU-2746,3.396957532
PU-2747,2.090132782
PU-2748,1.494751163
PU-2749,2.069410773
PU-2750,1.550937608
PU-2751,0.868502559
PU-2752,3.875392041
PU-2753,1.425566972
PU-2754,1.662502465
PU-2755,1.009001841
PU-2756,2.115210553
PU-2757,2.449977185
PU-2758,1.88002366
PU-2759,1.583889557
PU-2760,1.843668412
PU-2761,1.312699948
PU-2762,1.643044159
PU-2763,1.90756695
PU-2764,0.926563683
PU-2765,2.245058196
PU-2766,1.894862006
PU-2767,1.420103374
PU-2768,1.391743414
PU-2769,1.978957445
PU-2770,1.736046999
PU-2771,1.628539212
PU-2772,4.208956553
PU-2773,3.099869149
PU-2774,2.699030944
PU-2775,1.481408548
PU-2776,1.691553832
PU-2777,1.889217377
PU-2778,0.84069835
PU-2779,1.184188235
PU-2780,1.354483153
PU-2781,1.161151123
PU-2782,1.645926216
PU-2783,1.495010334
PU-2784,1.441721136
PU-2785,2.042581916
PU-2786,1.14814909
PU-2787,2.186065695
PU-2788,1.256194737
PU-2789,1.199346141
PU-2790,0.715952717
PU-2791,2.700058529
PU-2792,2.361038903
PU-2793,2.709082996
PU-2794,2.228023609
PU-2795,2.694007982
PU-2796,1.647168959
PU-2797,0.70965586
PU-2798,2.026929215
PU-2799,2.550157545
PU-2800,1.662895577
PU-2801,2.861484473
PU-2802,0.715097624
PU-2803,3.365106817
PU-2804,0.966857063
PU-2805,1.537324988
PU-2806,3.570023038
PU-2807,4.459802179
PU-2808,3.486833347
PU-2809,2.319805058
PU-2810,1.645480378
PU-2811,1.321929372
PU-2812,0.971090372
PU-2813,0.98715318
PU-2814,1.299128444
PU-2815,2.794711824
PU-2816,4.274639068
PU-2817,1.392187057
PU-2818,2.138912168
PU-2819,1.964565489
PU-2820,1.506687729
PU-2821,1.524277858
PU-2822,0.825060119
PU-2823,1.100238782
PU-2824,1.922390968
PU-2825,3.443467447
PU-2826,1.52031057
PU-2827,2.341511894
PU-2828,1.488277566
PU-2829,3.541953307
PU-2830,4.243622221
PU-2831,1.728055859
PU-2832,1.717217792
PU-2833,1.894720661
PU-2834,0.660431773
PU-2835,1.608541946
PU-2836,5.402968674
PU-2837,2.734242488
PU-2838,1.719771688
PU-2839,2.018604058
PU-2840,2.745054809
PU-2841,4.12955091
PU-2842,2.40855617
PU-2843,2.039577748
PU-2844,1.846545638
PU-2845,2.752098619
PU-2846,2.286775819
PU-2847,1.111205648
PU-2848,2.22553349
PU-2849,1.881392772
PU-2850,1.558911601
PU-2851,1.740602198
PU-2852,2.380291809
PU-2853,4.299721617
PU-2854,2.106761946
PU-2855,1.287433566
PU-2856,0.92070263
PU-2857,2.754688507
PU-2858,2.822160289
PU-2859,1.339568761
PU-2860,1.306527468
PU-2861,1.66170449
PU-2862,1.048282303
PU-2863,2.246227301
PU-2864,1.83493799
PU-2865,2.834294214
PU-2866,1.240415313
PU-2867,2.644937514
PU-2868,1.33700609
PU-2869,2.787725774
PU-2870,1.996974932
PU-2871,1.42191372
PU-2872,3.05506989
PU-2873,2.163850017
PU-2874,1.828585869
PU-2875,0.933592711
PU-2876,0.887767677
PU-2877,1.256004036
PU-2878,1.531885996
PU-2879,0.9947572
PU-2880,2.165322061
PU-2881,2.751524518
PU-2882,2.524454016
PU-2883,0.959375685
PU-2884,1.820369724
PU-2885,2.706163354
PU-2886,1.345637789
PU-2887,1.523423036
PU-2888,0.903064939
PU-2889,2.438140352
PU-2890,1.045098132
PU-2891,4.143773596
PU-2892,3.965208644
PU-2893,3.234649351
PU-2894,1.71010631
PU-2895,1.656595571
PU-2896,1.961535338
PU-2897,1.492116844
PU-2898,1.923498322
PU-2899,2.360504343
PU-2900,2.012561049
PU-2901,4.261557108
PU-2902,1.427231638
PU-2903,2.879741294
PU-2904,2.603495101
PU-2905,1.02040645
PU-2906,2.205011846
PU-2907,0.980463245
PU-2908,3.696606522
PU-2909,1.808848532
PU-2910,2.020365351
PU-2911,1.95274069
PU-2912,1.870744224
PU-2913,0.820497433
PU-2914,0.990916386
PU-2915,2.372006927
PU-2916,1.641670679
PU-2917,3.677091457
PU-2918,3.798346677
PU-2919,2.300572098
PU-2920,4.110087207
PU-2921,1.656519526
PU-2922,1.83561482
PU-2923,1.401839347
PU-2924,3.26521306
PU-2925,2.199919814
PU-2926,2.354549042
PU-2927,1.294598962
PU-2928,1.138570991
PU-2929,1.707242314
PU-2930,0.948521153
PU-2931,2.387490406
PU-2932,2.652453927
PU-2933,1.299849165
PU-2934,0.766176682
PU-2935,3.238807571
PU-2936,2.630897996
PU-2937,1.714692816
PU-2938,1.642755467
PU-2939,1.208287228
PU-2940,2.128006254
PU-2941,1.892879281
PU-2942,1.32310661
PU-2943,1.669074098
PU-2944,1.874225424
PU-2945,1.177119831
PU-2946,2.064714252
PU-2947,1.300808314
PU-2948,2.665600925
PU-2949,4.673478227
PU-2950,1.635175214
PU-2951,2.090585057
PU-2952,1.239193294
PU-2953,1.862847744
PU-2954,1.532298849
PU-2955,1.664376473
PU-2956,4.042414064
PU-2957,2.533287859
PU-2958,1.798284999
PU-2959,1.387809117
PU-2960,2.739348432
PU-2961,1.571005565
PU-2962,1.399029172
PU-2963,3.451243176
PU-2964,1.802966037
PU-2965,3.001034558
PU-2966,2.608078701
PU-2967,1.866802903
PU-2968,1.715277052
PU-2969,1.573398491
PU-2970,1.194233792
PU-2971,1.195759809
PU-2972,2.530376437
PU-2973,1.614564833
PU-2974,1.603767422
PU-2975,4.239833657
PU-2976,2.894072727
PU-2977,2.229231272
PU-2978,1.615919348
PU-2979,2.133982978
PU-2980,1.746268016
PU-2981,0.711318436
PU-2982,1.050223857
PU-2983,1.792997963
PU-2984,3.474806127
PU-2985,1.029171487
PU-2986,2.070296327
PU-2987,2.333475816
PU-2988,0.957473039
PU-2989,1.064698078
PU-2990,1.154411899
PU-2991,1.182400987
PU-2992,1.423155564
PU-2993,1.640513168
PU-2994,3.627442119
PU-2995,3.534487088
PU-2996,1.593076283
PU-2997,1.392903697
PU-2998,1.205257991
PU-2999,1.239976007
PU-3000,2.000108546
PU-3001,2.872869332
PU-3002,1.089441841
PU-3003,1.444805968
PU-3004,1.437752768
PU-3005,1.240709599
PU-3006,1.277929253
PU-3007,2.707796376
PU-3008,1.426652647
PU-3009,1.290658766
PU-3010,1.864880232
PU-3011,2.173086473
PU-3012,1.500414195
PU-3013,0.651004546
PU-3014,3.087330536
PU-3015,1.612813207
PU-3016,2.244163355
PU-3017,1.295624508
PU-3018,1.71875226
PU-3019,2.501966315
PU-3020,1.507174312
PU-3021,2.35977584
PU-3022,1.115950015
PU-3023,1.852614694
PU-3024,1.617947552
PU-3025,1.341924577
PU-3026,1.810086603
PU-3027,1.889194727
PU-3028,1.655868192
PU-3029,0.901211395
PU-3030,1.461656875
PU-3031,2.294820646
PU-3032,1.503062131
PU-3033,1.652180104
PU-3034,2.249409267
PU-3035,1.901001045
PU-3036,1.943194856
PU-3037,1.215602982
PU-3038,2.811683117
PU-3039,1.117852767
PU-3040,1.488199027
PU-3041,4.656911422
PU-3042,1.591757824
PU-3043,0.875694734
PU-3044,1.508872294
PU-3045,1.204578166
PU-3046,2.892736415
PU-3047,2.34465251
PU-3048,1.514043629
PU-3049,2.413645797
PU-3050,1.751081386
PU-3051,2.999813508
PU-3052,1.301380682
PU-3053,1.265129696
PU-3054,1.656132304
PU-3055,3.930673136
PU-3056,4.12731944
PU-3057,1.349705896
PU-3058,1.342957425
PU-3059,2.541250377
PU-3060,2.013631516
PU-3061,1.427201925
PU-3062,2.131199137
PU-3063,1.407609374
PU-3064,1.591450101
PU-3065,1.05430055
PU-3066,1.62670516
PU-3067,1.325474962
PU-3068,1.109919285
PU-3069,1.057530673
PU-3070,1.392112764
PU-3071,1.842189699
PU-3072,1.711201904
PU-3073,4.279742258
PU-3074,4.608874211
PU-3075,1.797672231
PU-3076,2.519597424
PU-3077,3.841057281
PU-3078,1.21190483
PU-3079,2.547990451
PU-3080,0.994222517
PU-3081,3.183427863
PU-3082,3.966115803
PU-3083,1.229751325
PU-3084,1.303415081
PU-3085,2.238138124
PU-3086,2.303270982
PU-3087,4.152485558
PU-3088,1.342475698
PU-3089,3.762170232
PU-3090,1.075035097
PU-3091,0.740453357
PU-3092,4.275434146
PU-3093,2.668620601
PU-3094,1.582642044
PU-3095,1.553473924
PU-3096,4.241272305
PU-3097,1.161041024
PU-3098,2.393285978
PU-3099,3.227632933
PU-3100,0.776687575
PU-3101,3.558965378
PU-3102,0.900032846
PU-3103,1.668438579
PU-3104,1.919910745
PU-3105,2.054176505
PU-3106,2.447154397
PU-3107,1.460247993
PU-3108,2.553376546
PU-3109,2.100223684
PU-3110,3.748562734
PU-3111,4.508292409
PU-3112,2.910180335
PU-3113,1.238124403
PU-3114,4.678793483
PU-3115,1.394402048
PU-3116,2.330079564
PU-3117,1.580269346
PU-3118,1.475801433
PU-3119,2.42385757
PU-3120,1.621913821
PU-3121,1.999317934
PU-3122,5.907959749
PU-3123,2.253341468
PU-3124,0.892436081
PU-3125,1.761893838
PU-3126,3.357965686
PU-3127,1.368136744
PU-3128,2.678354378
PU-3129,2.569747364
PU-3130,1.169123611
PU-3131,2.061024871
PU-3132,2.183600202
PU-3133,3.287200371
PU-3134,1.37638795
PU-3135,2.862350944
PU-3136,1.032799352
PU-3137,2.468522392
PU-3138,3.947089998
PU-3139,1.961049764
PU-3140,2.662877131
PU-3141,0.795118639
PU-3142,1.786529031
PU-3143,1.25970241
PU-3144,1.34133937
PU-3145,4.408883913
PU-3146,2.811909118
PU-3147,3.349865476
PU-3148,2.702259265
PU-3149,1.639466544
PU-3150,1.512621024
PU-3151,2.289310289
PU-3152,3.847585065
PU-3153,2.873856737
PU-3154,2.230145041
PU-3155,1.753937139
PU-3156,1.020974939
PU-3157,1.802605968
PU-3158,1.792657727
PU-3159,2.576307937
PU-3160,1.226130489
PU-3161,2.02618134
PU-3162,1.155893604
PU-3163,1.805981664
PU-3164,1.505390239
PU-3165,1.142938315
PU-3166,1.580117598
PU-3167,3.092972071
PU-3168,4.804796986
PU-3169,1.57540285
PU-3170,1.684246983
PU-3171,1.290502374
PU-3172,1.047312646
PU-3173,2.31031428
PU-3174,1.55689004
PU-3175,1.431088121
PU-3176,3.067412034
PU-3177,0.789472161
PU-3178,3.049260693
PU-3179,1.684560083
PU-3180,1.791361577
PU-3181,3.537133079
PU-3182,2.426906137
PU-3183,1.333545218
PU-3184,2.163893243
PU-3185,2.446488372
PU-3186,1.014853707
PU-3187,1.437665804
PU-3188,4.496834982
PU-3189,1.314544848
PU-3190,1.283030508
PU-3191,1.008514278
PU-3192,1.648376224
PU-3193,1.266191587
PU-3194,2.555644451
PU-3195,0.828649541
PU-3196,1.975694014
PU-3197,3.268531449
PU-3198,1.548862537
PU-3199,1.860450494
PU-3200,2.733338152
PU-3201,1.019310257
PU-3202,2.466012407
PU-3203,1.209084102
PU-3204,2.053120203
PU-3205,2.923850553
PU-3206,0.976504923
PU-3207,0.921041655
PU-3208,2.060380244
PU-3209,3.292904261
PU-3210,1.429799998
PU-3211,2.641521208
PU-3212,4.413221537
PU-3213,1.000102946
PU-3214,1.721087581
PU-3215,2.638682232
PU-3216,1.236155765
PU-3217,1.664026026
PU-3218,1.089160121
PU-3219,1.241245572
PU-3220,2.530577411
PU-3221,0.668870567
PU-3222,3.628585426
PU-3223,1.336225119
PU-3224,2.001246253
PU-3225,1.725797523
PU-3226,1.04921447
PU-3227,1.151923425
PU-3228,3.242530204
PU-3229,1.618181246
PU-3230,2.163418739
PU-3231,1.222746173
PU-3232,1.459211485
PU-3233,1.194402074
PU-3234,1.779631881
PU-3235,1.957779929
PU-3236,0.900799857
PU-3237,1.825821178
PU-3238,2.16212488
PU-3239,3.638517955
PU-3240,1.760719827
PU-3241,1.017904074
PU-3242,1.303986163
PU-3243,1.785346711
PU-3244,2.217286107
PU-3245,2.108882661
PU-3246,1.625311556
PU-3247,2.266348982
PU-3248,2.025004028
PU-3249,4.279833866
PU-3250,1.669771574
PU-3251,1.350319697
PU-3252,1.27829396
PU-3253,1.946241873
PU-3254,2.987423796
PU-3255,1.117835871
PU-3256,3.939959666
PU-3257,1.641799878
PU-3258,1.073352304
PU-3259,0.919854834
PU-3260,4.378436294
PU-3261,3.165736096
PU-3262,2.714458829
PU-3263,1.539417939
PU-3264,1.346835476
PU-3265,1.307375022
PU-3266,4.883054503
PU-3267,1.694311199
PU-3268,1.918604765
PU-3269,1.567596278
PU-3270,2.323397609
PU-3271,1.791346522
PU-3272,1.018395939
PU-3273,1.778304592
PU-3274,1.591378307
PU-3275,2.427241233
PU-3276,3.354137834
PU-3277,1.107894602
PU-3278,1.269404045
PU-3279,2.568335005
PU-3280,2.825283752
PU-3281,2.083632131
PU-3282,1.614894702
PU-3283,2.388179732
PU-3284,1.327256293
PU-3285,1.724470656
PU-3286,1.183766495
PU-3287,1.172244337
PU-3288,2.463539779
PU-3289,2.547116912
PU-3290,1.941237243
PU-3291,1.876543643
PU-3292,4.62448205
PU-3293,2.041063317
PU-3294,2.064675022
PU-3295,1.333561645
PU-3296,0.985938552
PU-3297,1.668459022
PU-3298,1.236106583
PU-3299,2.237099765
PU-3300,0.777883686
PU-3301,3.793252313
PU-3302,1.172734357
PU-3303,1.437999525
PU-3304,4.259771692
PU-3305,1.470716545
PU-3306,0.998506031
PU-3307,2.360610526
PU-3308,3.606004887
PU-3309,0.892219616
PU-3310,1.235674461
PU-3311,1.17782525
PU-3312,2.321694278
PU-3313,2.474719161
PU-3314,1.626989213
PU-3315,1.478273136
PU-3316,1.870800978
PU-3317,1.796266155
PU-3318,2.037692407
PU-3319,0.976559215
PU-3320,2.257828255
PU-3321,1.786302152
PU-3322,1.208654053
PU-3323,1.927365298
PU-3324,2.333018635
PU-3325,1.894170923
PU-3326,2.038739497
PU-3327,3.947174662
PU-3328,3.301462925
PU-3329,1.265056367
PU-3330,0.931317142
PU-3331,4.374234609
PU-3332,2.136173078
PU-3333,2.553227674
PU-3334,2.459987413
PU-3335,2.558751208
PU-3336,2.695988447
PU-3337,2.503254415
PU-3338,2.017541552
PU-3339,2.099118361
PU-3340,2.222538868
PU-3341,2.5916852
PU-3342,2.441430829
PU-3343,1.014468826
PU-3344,2.040289393
PU-3345,1.218783758
PU-3346,1.155656359
PU-3347,1.077413093
PU-3348,1.386278658
PU-3349,1.628639801
PU-3350,1.257625558
PU-3351,1.995336573
PU-3352,1.564986231
PU-3353,2.370500184
PU-3354,1.025127191
PU-3355,1.667655491
PU-3356,0.958365232
PU-3357,4.749382068
PU-3358,1.912646421
PU-3359,2.302638917
PU-3360,2.83852301
PU-3361,1.489341197
PU-3362,2.706774018
PU-3363,1.566794431
PU-3364,1.080932114
PU-3365,1.759560239
PU-3366,2.848735658
PU-3367,2.202635866
PU-3368,0.863605929
PU-3369,1.294489322
PU-3370,0.753317969
PU-3371,2.019543306
PU-3372,0.948101494
PU-3373,0.986065406
PU-3374,0.794062866
PU-3375,1.563304511
PU-3376,1.479214197
PU-3377,1.627465305
PU-3378,3.828442773
PU-3379,4.186149009
PU-3380,1.91552996
PU-3381,1.991903644
PU-3382,2.340462032
PU-3383,1.786462013
PU-3384,3.353663881
PU-3385,1.144704663
PU-3386,1.711502952
PU-3387,1.721588994
PU-3388,1.444160016
PU-3389,0.709462378
PU-3390,1.001989903
PU-3391,1.536587301
PU-3392,3.232415291
PU-3393,3.052489732
PU-3394,3.067787091
PU-3395,2.081523508
PU-3396,1.322574695
PU-3397,4.225579458
PU-3398,2.851849945
PU-3399,0.967376121
PU-3400,2.220662446
PU-3401,2.532887642
PU-3402,1.553549286
PU-3403,1.377970844
PU-3404,0.886476825
PU-3405,4.026297061
PU-3406,2.568598794
PU-3407,1.702130137
PU-3408,1.087794844
PU-3409,2.869018743
PU-3410,1.495329112
PU-3411,1.002013601
PU-3412,1.766295228
PU-3413,1.637306498
PU-3414,1.874130391
PU-3415,0.982976171
PU-3416,1.341974016
PU-3417,1.705217585
PU-3418,3.780827042
PU-3419,1.311037107
PU-3420,1.447282078
PU-3421,1.712039105
PU-3422,2.082166027
PU-3423,2.559590504
PU-3424,1.059415818
PU-3425,3.494041391
PU-3426,2.916857004
PU-3427,2.193959085
PU-3428,0.955605639
PU-3429,3.990360279
PU-3430,0.862270215
PU-3431,1.513908499
PU-3432,0.802647882
PU-3433,2.092501284
PU-3434,1.273718871
PU-3435,0.917366644
PU-3436,1.399759595
PU-3437,1.8602463
PU-3438,2.252327523
PU-3439,1.26818544
PU-3440,2.724572883
PU-3441,1.489310041
PU-3442,2.674340394
PU-3443,1.406196168
PU-3444,1.311218723
PU-3445,2.122631248
PU-3446,1.821785646
PU-3447,2.209921701
PU-3448,4.548084541
PU-3449,2.426731548
PU-3450,1.034332763
PU-3451,2.226040913
PU-3452,2.417636532
PU-3453,1.175788535
PU-3454,3.6404359
PU-3455,1.530089488
PU-3456,1.854650033
PU-3457,2.255372175
PU-3458,2.727121052
PU-3459,2.235213131
PU-3460,2.269777336
PU-3461,2.03657685
PU-3462,1.904302503
PU-3463,2.25454986
PU-3464,1.101105605
PU-3465,4.70952578
PU-3466,2.211175655
PU-3467,1.987916405
PU-3468,1.702562272
PU-3469,0.977587205
PU-3470,1.956151188
PU-3471,2.638220379
PU-3472,1.031314431
PU-3473,3.631627348
PU-3474,1.092183381
PU-3475,2.149799364
PU-3476,1.910990236
PU-3477,3.637713732
PU-3478,1.690996184
PU-3479,1.531531314
PU-3480,2.035966272
PU-3481,1.049184979
PU-3482,1.499685613
PU-3483,1.111858596
PU-3484,1.84618285
PU-3485,0.834571682
PU-3486,4.343115496
PU-3487,2.009915704
PU-3488,4.283703382
PU-3489,1.228006808
PU-3490,2.729875109
PU-3491,1.611796403
PU-3492,1.410006899
PU-3493,0.964595866
PU-3494,1.778712737
PU-3495,1.062391807
PU-3496,2.165763466
PU-3497,1.687134988
PU-3498,1.294025135
PU-3499,1.533335142
PU-3500,1.704248754
PU-3501,1.895279362
PU-3502,1.791955501
PU-3503,2.598031648
PU-3504,1.289815845
PU-3505,1.194638853
PU-3506,1.468261419
PU-3507,0.819850617
PU-3508,1.988340168
PU-3509,1.590039079
PU-3510,0.814364126
PU-3511,2.310093245
PU-3512,2.114845097
PU-3513,2.294313397
PU-3514,3.589117185
PU-3515,3.005939397
PU-3516,1.719197006
PU-3517,1.157792329
PU-3518,2.066819801
PU-3519,1.945306239
PU-3520,1.369798642
PU-3521,1.303455868
PU-3522,4.744407407
PU-3523,2.092882112
PU-3524,2.003378855
PU-3525,1.844364139
PU-3526,0.774724466
PU-3527,1.811211806
PU-3528,2.224020726
PU-3529,1.267606913
PU-3530,2.167899892
PU-3531,1.003177695
PU-3532,1.170418241
PU-3533,1.978107519
PU-3534,2.127950393
PU-3535,1.016135342
PU-3536,0.885646017
PU-3537,0.978291112
PU-3538,2.247199165
PU-3539,1.29671817
PU-3540,1.305984992
PU-3541,2.783662714
PU-3542,1.851441435
PU-3543,2.991978544
PU-3544,1.363044737
PU-3545,3.509858521
PU-3546,1.167143432
PU-3547,1.286299698
PU-3548,1.573265248
PU-3549,3.483467778
PU-3550,1.768619897
PU-3551,0.935030014
PU-3552,4.264724224
PU-3553,2.340227115
PU-3554,1.25078185
PU-3555,1.273003707
PU-3556,1.681393154
PU-3557,2.163344176
PU-3558,1.40674592
PU-3559,1.749229593
PU-3560,1.910052488
PU-3561,1.82520328
PU-3562,2.334373411
PU-3563,0.977741264
PU-3564,0.701888237
PU-3565,1.465555143
PU-3566,1.806951772
PU-3567,2.480332144
PU-3568,1.646449091
PU-3569,2.242835925
PU-3570,3.356200902
PU-3571,1.017180923
PU-3572,1.522951992
PU-3573,1.348339421
PU-3574,1.414718316
PU-3575,2.238099734
PU-3576,2.045158459
PU-3577,1.25993762
PU-3578,1.224652995
PU-3579,2.456682271
PU-3580,0.896075796
PU-3581,1.623153765
PU-3582,1.994577392
PU-3583,3.835765565
PU-3584,1.172624383
PU-3585,2.623304487
PU-3586,1.177208476
PU-3587,3.451210986
PU-3588,1.831253968
PU-3589,1.312687952
PU-3590,4.319763212
PU-3591,3.152621577
PU-3592,1.665767209
PU-3593,1.177116131
PU-3594,1.86795601
PU-3595,1.814447895
PU-3596,1.646139265
PU-3597,1.132956301
PU-3598,1.212279324
PU-3599,1.394489806
PU-3600,2.989423284
PU-3601,1.556387575
PU-3602,2.244856157
PU-3603,2.54842957
PU-3604,5.20480488
PU-3605,2.942015406
PU-3606,3.223121855
PU-3607,2.843524868
PU-3608,1.563566177
PU-3609,1.678259216
PU-3610,1.953470251
PU-3611,2.196074837
PU-3612,0.627166652
PU-3613,1.688092598
PU-3614,0.656679688
PU-3615,1.235663619
PU-3616,1.203302754
PU-3617,0.986182346
PU-3618,1.216557807
PU-3619,1.648975307
